COD_REGION;NOMBRE_REGION;COD_COM;NOMBRE_COMUNA;UV;NOMBRE_UV;P_CSE40_P;P_CSE40_R;P_CSE40_C;P_CSE40_U;P_CSE50_P;P_CSE50_R;P_CSE50_C;P_CSE50_U;P_CSE60_P;P_CSE60_R;P_CSE60_C;P_CSE60_U;P_CSE70_P;P_CSE70_R;P_CSE70_C;P_CSE70_U;P_CSE80_P;P_CSE80_R;P_CSE80_C;P_CSE80_U;P_CSE90_P;P_CSE90_R;P_CSE90_C;P_CSE90_U;P_CSE100_P;P_CSE100_R;P_CSE100_C;P_CSE100_U;P_TOTAL_P;P_TOTAL_R;P_TOTAL_C;P_TOTAL_U;PERIODO
1;Región de Tarapacá;1405;Pica;1405118;CANCOSA;53,6;47,8;52,1;63,6;9,7;9,3;9,9;0;8;8;9,1;0;8;8,1;8,2;9,1;7,6;8,2;6,9;9,1;9,9;12,8;9,4;18,2;3,3;5,8;4,4;0;100;100;100;100;201606
1;Región de Tarapacá;1405;Pica;1405119;S/N;53,6;47,8;52,1;56,4;9,7;9,3;9,9;6,4;8;8;9,1;10,6;8;8,1;8,2;7,4;7,6;8,2;6,9;7,4;9,9;12,8;9,4;7,4;3,3;5,8;4,4;4,3;100;100;100;100;201606
1;Región de Tarapacá;1405;Pica;1405120;MATILLA;53,6;47,8;52,1;51,2;9,7;9,3;9,9;10,2;8;8;9,1;8,1;8;8,1;8,2;8,8;7,6;8,2;6,9;8,1;9,9;12,8;9,4;7,1;3,3;5,8;4,4;6,4;100;100;100;100;201606
1;Región de Tarapacá;1405;Pica;;S/N;53,6;47,8;52,1;53,3;9,7;9,3;9,9;13,3;8;8;9,1;6,7;8;8,1;8,2;0;7,6;8,2;6,9;20;9,9;12,8;9,4;0;3,3;5,8;4,4;6,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101121;BARRIO INDUSTRIAL 2;53,6;36,1;35,1;21,6;9,7;9,2;9,6;6,6;8;7,5;7,9;5,8;8;8,7;9,2;8,4;7,6;10;10,2;11,4;9,9;20;20,2;29;3,3;8,5;7,8;17,2;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101122;ARTURO PRAT A;53,6;36,1;35,1;38,3;9,7;9,2;9,6;9,9;8;7,5;7,9;8,5;8;8,7;9,2;9,3;7,6;10;10,2;10,8;9,9;20;20,2;16,2;3,3;8,5;7,8;7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101123;BELLAVISTA;53,6;36,1;35,1;29,7;9,7;9,2;9,6;8,5;8;7,5;7,9;8,5;8;8,7;9,2;8,8;7,6;10;10,2;9,6;9,9;20;20,2;24,1;3,3;8,5;7,8;10,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101124;CENTRO;53,6;36,1;35,1;37,3;9,7;9,2;9,6;8,2;8;7,5;7,9;7,7;8;8,7;9,2;8,6;7,6;10;10,2;11;9,9;20;20,2;19,5;3,3;8,5;7,8;7,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101125;ESTADIO REGIONAL;53,6;36,1;35,1;34,3;9,7;9,2;9,6;8;8;7,5;7,9;6;8;8,7;9,2;8,4;7,6;10;10,2;9,5;9,9;20;20,2;22;3,3;8,5;7,8;11,8;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101126;VIENTOS DEL SUR;53,6;36,1;35,1;21,6;9,7;9,2;9,6;6,7;8;7,5;7,9;5,5;8;8,7;9,2;9,7;7,6;10;10,2;10,8;9,9;20;20,2;29,8;3,3;8,5;7,8;15,9;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101127;EQUIPAMIENTO MILITAR N1;53,6;36,1;35,1;7,6;9,7;9,2;9,6;7,6;8;7,5;7,9;8,7;8;8,7;9,2;14,1;7,6;10;10,2;16,3;9,9;20;20,2;37;3,3;8,5;7,8;8,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101128;PLAYA BLANCA;53,6;36,1;35,1;28,8;9,7;9,2;9,6;8,7;8;7,5;7,9;7,8;8;8,7;9,2;9;7,6;10;10,2;9,8;9,9;20;20,2;25,6;3,3;8,5;7,8;10,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101129;GRAN VIA;53,6;36,1;35,1;26,1;9,7;9,2;9,6;7,3;8;7,5;7,9;6,3;8;8,7;9,2;9,1;7,6;10;10,2;9,5;9,9;20;20,2;26,6;3,3;8,5;7,8;15,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101130;FAVORECEDORA;53,6;36,1;35,1;29,1;9,7;9,2;9,6;9,6;8;7,5;7,9;8,1;8;8,7;9,2;9,6;7,6;10;10,2;9,7;9,9;20;20,2;24,5;3,3;8,5;7,8;9,6;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101131;COVADONGA;53,6;36,1;35,1;30,9;9,7;9,2;9,6;10;8;7,5;7,9;7,2;8;8,7;9,2;9,4;7,6;10;10,2;13,1;9,9;20;20,2;21,3;3,3;8,5;7,8;8,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101132;ZONA EQUIPAMIENTO MILITAR N2;53,6;36,1;35,1;37,5;9,7;9,2;9,6;0;8;7,5;7,9;0;8;8,7;9,2;0;7,6;10;10,2;0;9,9;20;20,2;37,5;3,3;8,5;7,8;25;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101133;HOSPITAL CENTRO;53,6;36,1;35,1;34,8;9,7;9,2;9,6;9,1;8;7,5;7,9;8,5;8;8,7;9,2;9,4;7,6;10;10,2;10,6;9,9;20;20,2;18,2;3,3;8,5;7,8;9,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101134;VISTA HERMOSA;53,6;36,1;35,1;40,3;9,7;9,2;9,6;11,3;8;7,5;7,9;8;8;8,7;9,2;9,1;7,6;10;10,2;10,8;9,9;20;20,2;16,3;3,3;8,5;7,8;4,2;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101135;RENE SCHNEIDER;53,6;36,1;35,1;45,1;9,7;9,2;9,6;10,7;8;7,5;7,9;7,6;8;8,7;9,2;9,2;7,6;10;10,2;9,2;9,9;20;20,2;13,9;3,3;8,5;7,8;4,4;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101136;MANUEL ANTONIO MATTA;53,6;36,1;35,1;35,3;9,7;9,2;9,6;9,3;8;7,5;7,9;9,5;8;8,7;9,2;11,4;7,6;10;10,2;10,5;9,9;20;20,2;18,4;3,3;8,5;7,8;5,5;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101137;TENIENTE MERINO;53,6;36,1;35,1;33,5;9,7;9,2;9,6;12;8;7,5;7,9;10,9;8;8,7;9,2;9;7,6;10;10,2;12;9,9;20;20,2;15;3,3;8,5;7,8;7,5;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101138;JUAN PAPIC;53,6;36,1;35,1;41,8;9,7;9,2;9,6;10;8;7,5;7,9;9;8;8,7;9,2;9,4;7,6;10;10,2;8,4;9,9;20;20,2;15,7;3,3;8,5;7,8;5,8;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101139;ORIENTE;53,6;36,1;35,1;33,5;9,7;9,2;9,6;9,1;8;7,5;7,9;9;8;8,7;9,2;8,7;7,6;10;10,2;9,6;9,9;20;20,2;23,4;3,3;8,5;7,8;6,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101140;EL ANCLA;53,6;36,1;35,1;41,9;9,7;9,2;9,6;10;8;7,5;7,9;10,5;8;8,7;9,2;9,8;7,6;10;10,2;7,7;9,9;20;20,2;15,9;3,3;8,5;7,8;4,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101141;HOSPITAL NORTE;53,6;36,1;35,1;37,4;9,7;9,2;9,6;7,6;8;7,5;7,9;7,3;8;8,7;9,2;10,5;7,6;10;10,2;11,8;9,9;20;20,2;17,2;3,3;8,5;7,8;8,2;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101142;NORTE;53,6;36,1;35,1;39,3;9,7;9,2;9,6;10,3;8;7,5;7,9;6,3;8;8,7;9,2;8,9;7,6;10;10,2;9,2;9,9;20;20,2;19,7;3,3;8,5;7,8;6,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101143;BARRIO INDUSTRIAL 1;53,6;36,1;35,1;40;9,7;9,2;9,6;13,3;8;7,5;7,9;0;8;8,7;9,2;13,3;7,6;10;10,2;13,3;9,9;20;20,2;13,3;3,3;8,5;7,8;6,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101144;CERRO TOPATER;53,6;36,1;35,1;37;9,7;9,2;9,6;9,2;8;7,5;7,9;8,9;8;8,7;9,2;8,8;7,6;10;10,2;10,5;9,9;20;20,2;18,6;3,3;8,5;7,8;7,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101145;SOR A SIGLIA Z;53,6;36,1;35,1;31,6;9,7;9,2;9,6;9,8;8;7,5;7,9;7,2;8;8,7;9,2;9,8;7,6;10;10,2;11,1;9,9;20;20,2;21,5;3,3;8,5;7,8;9,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101146;SALAR DEL CARMEN;53,6;36,1;35,1;33,8;9,7;9,2;9,6;8,3;8;7,5;7,9;5,5;8;8,7;9,2;9,8;7,6;10;10,2;10,9;9,9;20;20,2;21,6;3,3;8,5;7,8;10;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101147;P. KRUGER;53,6;36,1;35,1;32,3;9,7;9,2;9,6;8,7;8;7,5;7,9;8,7;8;8,7;9,2;10;7,6;10;10,2;10,2;9,9;20;20,2;20,7;3,3;8,5;7,8;9,4;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101148;MANUEL RODRIGUEZ;53,6;36,1;35,1;32,7;9,7;9,2;9,6;10,4;8;7,5;7,9;8,6;8;8,7;9,2;8,6;7,6;10;10,2;10;9,9;20;20,2;20,4;3,3;8,5;7,8;9,4;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101149;EL GOLF;53,6;36,1;35,1;41,8;9,7;9,2;9,6;9,7;8;7,5;7,9;4,9;8;8,7;9,2;11,4;7,6;10;10,2;8,7;9,9;20;20,2;18,6;3,3;8,5;7,8;4,9;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101150;LAUTARO;53,6;36,1;35,1;36,6;9,7;9,2;9,6;9,7;8;7,5;7,9;6,7;8;8,7;9,2;9,4;7,6;10;10,2;11,1;9,9;20;20,2;19,9;3,3;8,5;7,8;6,6;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101151;OHIGGINS;53,6;36,1;35,1;36,3;9,7;9,2;9,6;10,6;8;7,5;7,9;8,6;8;8,7;9,2;9,8;7,6;10;10,2;10,6;9,9;20;20,2;18,6;3,3;8,5;7,8;5,5;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101152;PEDRO AGUIRRE CERDA;53,6;36,1;35,1;41;9,7;9,2;9,6;11,3;8;7,5;7,9;8,5;8;8,7;9,2;9,4;7,6;10;10,2;9,6;9,9;20;20,2;15,9;3,3;8,5;7,8;4,2;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101153;CORVALUIS;53,6;36,1;35,1;30,7;9,7;9,2;9,6;9,5;8;7,5;7,9;7,5;8;8,7;9,2;10,8;7,6;10;10,2;10,4;9,9;20;20,2;22,7;3,3;8,5;7,8;8,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101154;AMERICA;53,6;36,1;35,1;38,6;9,7;9,2;9,6;10,2;8;7,5;7,9;5,9;8;8,7;9,2;12,7;7,6;10;10,2;12;9,9;20;20,2;15,5;3,3;8,5;7,8;5;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101155;18 DE SEPTIEMBRE;53,6;36,1;35,1;44;9,7;9,2;9,6;10,1;8;7,5;7,9;6,6;8;8,7;9,2;9,6;7,6;10;10,2;10,7;9,9;20;20,2;14,1;3,3;8,5;7,8;4,9;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101156;ARTURO PRAT B;53,6;36,1;35,1;34,7;9,7;9,2;9,6;9,6;8;7,5;7,9;8,5;8;8,7;9,2;9,9;7,6;10;10,2;10,9;9,9;20;20,2;19,4;3,3;8,5;7,8;7,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101157;LOS CONDORES;53,6;36,1;35,1;33,6;9,7;9,2;9,6;8,7;8;7,5;7,9;11,6;8;8,7;9,2;7,3;7,6;10;10,2;10,2;9,9;20;20,2;22;3,3;8,5;7,8;6,6;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101158;BAQUEDANO;53,6;36,1;35,1;29,5;9,7;9,2;9,6;9,1;8;7,5;7,9;6;8;8,7;9,2;10,2;7,6;10;10,2;10,5;9,9;20;20,2;23,2;3,3;8,5;7,8;11,5;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101159;EL SALTO;53,6;36,1;35,1;41,9;9,7;9,2;9,6;10,5;8;7,5;7,9;7,1;8;8,7;9,2;6,8;7,6;10;10,2;9,9;9,9;20;20,2;17,9;3,3;8,5;7,8;5,8;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101160;ESTACION;53,6;36,1;35,1;29,3;9,7;9,2;9,6;10,4;8;7,5;7,9;9,3;8;8,7;9,2;8,1;7,6;10;10,2;11,8;9,9;20;20,2;22,8;3,3;8,5;7,8;8,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101161;CHUQUICAMATA;53,6;36,1;35,1;23,3;9,7;9,2;9,6;8,3;8;7,5;7,9;4,7;8;8,7;9,2;8;7,6;10;10,2;10,3;9,9;20;20,2;29,2;3,3;8,5;7,8;16,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101162;MIRAMAR NORTE;53,6;36,1;35,1;39,5;9,7;9,2;9,6;11,4;8;7,5;7,9;7,2;8;8,7;9,2;10,2;7,6;10;10,2;9,3;9,9;20;20,2;16,3;3,3;8,5;7,8;6,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101163;MIRAMAR CENTRAL;53,6;36,1;35,1;40,5;9,7;9,2;9,6;9,7;8;7,5;7,9;9,2;8;8,7;9,2;9,3;7,6;10;10,2;10,2;9,9;20;20,2;16;3,3;8,5;7,8;5,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101164;MIRAMAR SUR;53,6;36,1;35,1;34,2;9,7;9,2;9,6;11,8;8;7,5;7,9;9,7;8;8,7;9,2;7,6;7,6;10;10,2;11,1;9,9;20;20,2;19,4;3,3;8,5;7,8;6,2;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101165;ESMERALDA;53,6;36,1;35,1;31,9;9,7;9,2;9,6;9,1;8;7,5;7,9;9,1;8;8,7;9,2;10;7,6;10;10,2;11,7;9,9;20;20,2;19,4;3,3;8,5;7,8;8,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101166;CHANGO LOPEZ;53,6;36,1;35,1;40,4;9,7;9,2;9,6;10,1;8;7,5;7,9;7,7;8;8,7;9,2;9;7,6;10;10,2;10,6;9,9;20;20,2;15,6;3,3;8,5;7,8;6,6;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101167;HOSPITAL SUR;53,6;36,1;35,1;43,3;9,7;9,2;9,6;8,4;8;7,5;7,9;6,7;8;8,7;9,2;8,1;7,6;10;10,2;9;9,9;20;20,2;15,9;3,3;8,5;7,8;8,6;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101168;OSVALDO MENDOZA;53,6;36,1;35,1;43,9;9,7;9,2;9,6;10,1;8;7,5;7,9;11,3;8;8,7;9,2;10,7;7,6;10;10,2;10,4;9,9;20;20,2;10,7;3,3;8,5;7,8;3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101169;CONSTANCIA;53,6;36,1;35,1;35,9;9,7;9,2;9,6;11,4;8;7,5;7,9;8,5;8;8,7;9,2;12,5;7,6;10;10,2;10,8;9,9;20;20,2;16,5;3,3;8,5;7,8;4,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101170;RICARDO MORA;53,6;36,1;35,1;37,1;9,7;9,2;9,6;9,3;8;7,5;7,9;10,5;8;8,7;9,2;12;7,6;10;10,2;7,6;9,9;20;20,2;16,6;3,3;8,5;7,8;7,1;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101171;EMPLAME;53,6;36,1;35,1;38;9,7;9,2;9,6;11,1;8;7,5;7,9;5,7;8;8,7;9,2;10,7;7,6;10;10,2;10;9,9;20;20,2;18,9;3,3;8,5;7,8;5,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101172;OSVALDO MUNOZ;53,6;36,1;35,1;43,1;9,7;9,2;9,6;13,9;8;7,5;7,9;7,7;8;8,7;9,2;8,1;7,6;10;10,2;9,6;9,9;20;20,2;13,9;3,3;8,5;7,8;3,8;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101173;JOSE MIGUEL CARRERA;53,6;36,1;35,1;45,3;9,7;9,2;9,6;10,9;8;7,5;7,9;9,8;8;8,7;9,2;9,4;7,6;10;10,2;9;9,9;20;20,2;11,7;3,3;8,5;7,8;4;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101174;LA PORTADA;53,6;36,1;35,1;40;9,7;9,2;9,6;9,9;8;7,5;7,9;8,9;8;8,7;9,2;7,2;7,6;10;10,2;9,9;9,9;20;20,2;17,5;3,3;8,5;7,8;6,5;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101175;LOS HEROES;53,6;36,1;35,1;22,7;9,7;9,2;9,6;10,6;8;7,5;7,9;7,6;8;8,7;9,2;11,5;7,6;10;10,2;8,9;9,9;20;20,2;26,8;3,3;8,5;7,8;11,9;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101176;LIBERTAD;53,6;36,1;35,1;36,4;9,7;9,2;9,6;9,1;8;7,5;7,9;9,5;8;8,7;9,2;9;7,6;10;10,2;9,7;9,9;20;20,2;19,7;3,3;8,5;7,8;6,6;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101177;SALITRE BAJO;53,6;36,1;35,1;34,8;9,7;9,2;9,6;8,9;8;7,5;7,9;7,3;8;8,7;9,2;8,9;7,6;10;10,2;11,2;9,9;20;20,2;19,2;3,3;8,5;7,8;9,6;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101178;VILLA FREI;53,6;36,1;35,1;33,7;9,7;9,2;9,6;8,5;8;7,5;7,9;9,1;8;8,7;9,2;8,2;7,6;10;10,2;10,9;9,9;20;20,2;24,6;3,3;8,5;7,8;5;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101179;1 DE MAYO;53,6;36,1;35,1;34,4;9,7;9,2;9,6;11,8;8;7,5;7,9;9,5;8;8,7;9,2;7,9;7,6;10;10,2;11,1;9,9;20;20,2;21;3,3;8,5;7,8;4,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101180;VICTORIA;53,6;36,1;35,1;43,4;9,7;9,2;9,6;13,7;8;7,5;7,9;7,1;8;8,7;9,2;7,5;7,6;10;10,2;6,6;9,9;20;20,2;16,4;3,3;8,5;7,8;5,3;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101181;GABRIELA MISTRAL;53,6;36,1;35,1;35,9;9,7;9,2;9,6;10,1;8;7,5;7,9;8,1;8;8,7;9,2;9,1;7,6;10;10,2;10,9;9,9;20;20,2;19,3;3,3;8,5;7,8;6,7;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101182;BALMACEDA;53,6;36,1;35,1;35,9;9,7;9,2;9,6;11,1;8;7,5;7,9;8;8;8,7;9,2;9,7;7,6;10;10,2;10,8;9,9;20;20,2;18,6;3,3;8,5;7,8;5,9;100;100;100;100;201606
2;Región de Antofagasta;2101;Antofagasta;2101183;ALEMANIA;53,6;36,1;35,1;35,4;9,7;9,2;9,6;9;8;7,5;7,9;7,6;8;8,7;9,2;8;7,6;10;10,2;11;9,9;20;20,2;21,6;3,3;8,5;7,8;7,4;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;110717;4;53,6;47,8;52,7;51,4;9,7;9,3;9,4;9;8;8;7,7;7,2;8;8,1;7,5;8,5;7,6;8,2;7,3;7;9,9;12,8;10,8;11,9;3,3;5,8;4,6;5;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;110718;5;53,6;47,8;52,7;59;9,7;9,3;9,4;9,6;8;8;7,7;7,5;8;8,1;7,5;7;7,6;8,2;7,3;5,9;9,9;12,8;10,8;8,3;3,3;5,8;4,6;2,7;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;110719;6;53,6;47,8;52,7;38;9,7;9,3;9,4;8,2;8;8;7,7;6,3;8;8,1;7,5;6,1;7,6;8,2;7,3;11,5;9,9;12,8;10,8;19,5;3,3;5,8;4,6;10,3;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;110720;1;53,6;47,8;52,7;54,9;9,7;9,3;9,4;8,9;8;8;7,7;8,1;8;8,1;7,5;7,4;7,6;8,2;7,3;7,4;9,9;12,8;10,8;10,1;3,3;5,8;4,6;3,3;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;110721;2;53,6;47,8;52,7;50,9;9,7;9,3;9,4;9,8;8;8;7,7;7,3;8;8,1;7,5;8,4;7,6;8,2;7,3;8,7;9,9;12,8;10,8;11,2;3,3;5,8;4,6;3,7;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;110722;7;53,6;47,8;52,7;52,5;9,7;9,3;9,4;9,6;8;8;7,7;7,8;8;8,1;7,5;9,3;7,6;8,2;7,3;7,5;9,9;12,8;10,8;8,1;3,3;5,8;4,6;5,1;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;110723;S/N;53,6;47,8;52,7;46;9,7;9,3;9,4;10;8;8;7,7;6;8;8,1;7,5;6;7,6;8,2;7,3;10;9,9;12,8;10,8;14;3,3;5,8;4,6;8;100;100;100;100;201606
1;Región de Tarapacá;1107;Alto Hospicio;;S/N;53,6;47,8;52,7;50;9,7;9,3;9,4;7,8;8;8;7,7;14,1;8;8,1;7,5;7,8;7,6;8,2;7,3;4,7;9,9;12,8;10,8;14,1;3,3;5,8;4,6;1,6;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14011;7;53,6;47,8;50,4;53,3;9,7;9,3;8,3;11,5;8;8;7,4;7,4;8;8,1;7,6;9;7,6;8,2;7,7;4,9;9,9;12,8;11,9;5,7;3,3;5,8;6,6;8,2;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14012;6;53,6;47,8;50,4;76,5;9,7;9,3;8,3;5,9;8;8;7,4;11,8;8;8,1;7,6;0;7,6;8,2;7,7;0;9,9;12,8;11,9;5,9;3,3;5,8;6,6;0;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14013;8;53,6;47,8;50,4;50;9,7;9,3;8,3;3,3;8;8;7,4;0;8;8,1;7,6;13,3;7,6;8,2;7,7;0;9,9;12,8;11,9;20;3,3;5,8;6,6;13,3;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14014;5;53,6;47,8;50,4;93,3;9,7;9,3;8,3;6,7;8;8;7,4;0;8;8,1;7,6;0;7,6;8,2;7,7;0;9,9;12,8;11,9;0;3,3;5,8;6,6;0;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14015;4;53,6;47,8;50,4;55,3;9,7;9,3;8,3;8,3;8;8;7,4;6,1;8;8,1;7,6;9,8;7,6;8,2;7,7;3,8;9,9;12,8;11,9;11,4;3,3;5,8;6,6;5,3;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14016;3;53,6;47,8;50,4;69,7;9,7;9,3;8,3;8,6;8;8;7,4;6,9;8;8,1;7,6;5;7,6;8,2;7,7;3,9;9,9;12,8;11,9;4,5;3,3;5,8;6,6;1,5;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14017;1;53,6;47,8;50,4;46;9,7;9,3;8,3;8,1;8;8;7,4;7,7;8;8,1;7,6;8;7,6;8,2;7,7;8,8;9,9;12,8;11,9;13,7;3,3;5,8;6,6;7,7;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;14018;2;53,6;47,8;50,4;62,1;9,7;9,3;8,3;13,6;8;8;7,4;6,8;8;8,1;7,6;3,9;7,6;8,2;7,7;6,8;9,9;12,8;11,9;4,9;3,3;5,8;6,6;1,9;100;100;100;100;201606
1;Región de Tarapacá;1401;Pozo Almonte;;S/N;53,6;47,8;50,4;52,6;9,7;9,3;8,3;5,3;8;8;7,4;10,5;8;8,1;7,6;5,3;7,6;8,2;7,7;15,8;9,9;12,8;11,9;10,5;3,3;5,8;6,6;0;100;100;100;100;201606
1;Región de Tarapacá;1402;Camiña;140224;05;53,6;47,8;75,8;80,6;9,7;9,3;8,7;7,8;8;8;2,4;0;8;8,1;3,5;4,9;7,6;8,2;2,8;2,9;9,9;12,8;4,7;1;3,3;5,8;2,1;2,9;100;100;100;100;201606
1;Región de Tarapacá;1402;Camiña;140225;04;53,6;47,8;75,8;63,4;9,7;9,3;8,7;11,3;8;8;2,4;2,8;8;8,1;3,5;4,9;7,6;8,2;2,8;4,9;9,9;12,8;4,7;9,2;3,3;5,8;2,1;3,5;100;100;100;100;201606
1;Región de Tarapacá;1402;Camiña;140226;03;53,6;47,8;75,8;93,4;9,7;9,3;8,7;4,9;8;8;2,4;0;8;8,1;3,5;0;7,6;8,2;2,8;0;9,9;12,8;4,7;1,6;3,3;5,8;2,1;0;100;100;100;100;201606
1;Región de Tarapacá;1402;Camiña;140227;02;53,6;47,8;75,8;75,2;9,7;9,3;8,7;9,5;8;8;2,4;5,7;8;8,1;3,5;1,9;7,6;8,2;2,8;1,9;9,9;12,8;4,7;4,8;3,3;5,8;2,1;1;100;100;100;100;201606
1;Región de Tarapacá;1402;Camiña;140228;01;53,6;47,8;75,8;92,9;9,7;9,3;8,7;0;8;8;2,4;0;8;8,1;3,5;7,1;7,6;8,2;2,8;0;9,9;12,8;4,7;0;3,3;5,8;2,1;0;100;100;100;100;201606
1;Región de Tarapacá;1403;Colchane;140330;003;53,6;47,8;74,8;87,5;9,7;9,3;7,3;3,1;8;8;3,8;3,1;8;8,1;2,4;0;7,6;8,2;2,1;0;9,9;12,8;5,9;6,3;3,3;5,8;3,5;0;100;100;100;100;201606
1;Región de Tarapacá;1403;Colchane;140331;001;53,6;47,8;74,8;74;9,7;9,3;7,3;5,5;8;8;3,8;4,1;8;8,1;2,4;2,7;7,6;8,2;2,1;1,4;9,9;12,8;5,9;9,6;3,3;5,8;3,5;2,7;100;100;100;100;201606
1;Región de Tarapacá;1403;Colchane;140332;004;53,6;47,8;74,8;100;9,7;9,3;7,3;0;8;8;3,8;0;8;8,1;2,4;0;7,6;8,2;2,1;0;9,9;12,8;5,9;0;3,3;5,8;3,5;0;100;100;100;100;201606
